,Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1702,44,70,1,2.4000000000000004,2,230,0,1,0,0,0
1703,61,38,3,10.8,3,82,0,0,0,1,1
1704,33,83,1,30.0,1,0,0,1,1,1,1
1705,45,59,1,28.799999999999997,1,0,0,1,1,1,0
1706,45,121,1,56.400000000000006,1,0,0,0,0,0,0
1707,64,42,2,8.399999999999999,3,137,0,0,0,1,0
1708,50,32,4,21.6,1,109,0,0,0,1,0
1709,28,29,4,9.600000000000001,1,135,0,0,0,1,0
1710,37,40,2,13.200000000000001,2,0,0,1,0,0,1
1711,62,25,3,3.5999999999999996,3,0,0,0,0,1,1
1712,29,21,4,4.800000000000001,2,89,0,0,0,0,1
1713,49,79,3,8.399999999999999,2,151,0,0,0,1,0
1714,46,52,2,25.200000000000003,3,221,0,0,0,0,0
1715,60,61,4,20.4,2,229,0,0,0,0,0
1716,55,25,2,2.4000000000000004,1,0,0,0,0,0,0
1717,33,155,1,88.80000000000001,3,0,1,0,0,0,0
1718,53,25,2,4.800000000000001,1,0,0,0,0,1,0
1719,50,80,4,58.800000000000004,1,0,0,0,0,1,0
1720,28,55,4,20.4,2,0,0,0,0,1,1
1721,42,23,2,0.0,3,0,0,0,0,0,0
1722,33,60,1,14.399999999999999,1,0,0,0,0,1,1
1723,40,54,2,8.399999999999999,1,0,0,0,0,0,0
1724,31,44,4,9.600000000000001,1,0,0,0,0,0,0
1725,41,33,4,0.0,2,0,0,0,0,1,0
1726,52,45,2,24.0,2,121,0,0,0,0,1
1727,65,55,4,20.04,3,89,0,0,0,1,1
1728,48,134,1,60.0,1,0,0,0,0,0,1
1729,45,44,3,7.199999999999999,2,0,0,0,0,1,0
1730,26,149,2,86.4,1,154,0,0,0,0,0
1731,64,22,2,2.4000000000000004,3,0,0,1,0,0,0
1732,41,74,3,27.96,2,0,0,0,0,1,0
1733,43,128,4,63.599999999999994,1,84,1,0,0,0,0
1734,60,62,4,26.400000000000002,1,0,0,0,0,0,0
1735,62,9,1,1.2000000000000002,1,94,0,0,0,0,0
1736,46,9,2,8.399999999999999,3,0,0,0,0,1,0
1737,36,15,2,3.5999999999999996,2,119,0,0,0,0,0
1738,31,28,4,9.600000000000001,1,0,0,0,0,0,0
1739,43,83,3,6.0,3,0,0,0,0,0,1
1740,46,73,1,9.600000000000001,3,117,0,0,0,0,0
1741,50,42,4,13.200000000000001,2,151,0,0,0,1,0
1742,52,34,2,8.399999999999999,2,114,0,0,0,1,1
1743,27,32,3,12.0,2,0,0,0,0,0,0
1744,34,68,1,33.599999999999994,1,0,0,0,0,1,0
1745,49,82,1,34.8,1,267,0,0,0,1,0
1746,52,19,2,8.399999999999999,2,0,0,0,0,0,1
1747,37,60,2,33.599999999999994,1,181,0,0,0,0,1
1748,54,119,3,24.0,1,0,1,1,1,0,0
1749,29,190,2,54.0,1,0,0,0,0,1,0
1750,35,34,1,18.0,2,0,0,0,0,0,0
1751,32,44,4,2.4000000000000004,1,0,0,1,1,1,1
1752,38,23,4,2.4000000000000004,3,0,0,0,0,1,0
1753,44,43,1,3.5999999999999996,3,0,0,1,0,0,1
1754,48,139,1,0.0,1,0,0,0,1,1,1
1755,46,118,1,68.4,1,0,0,0,1,1,1
1756,35,113,3,9.600000000000001,3,0,1,0,0,1,0
1757,56,98,3,46.8,3,0,1,0,0,0,0
1758,49,70,1,34.8,1,0,0,0,0,0,1
1759,57,42,2,25.200000000000003,3,0,0,0,0,1,0
1760,35,143,1,103.19999999999999,1,0,0,0,0,1,1
1761,44,185,3,32.400000000000006,1,0,1,0,0,1,0
1762,38,28,4,4.800000000000001,2,100,0,0,0,1,0
1763,57,45,3,18.0,1,181,0,1,1,1,1
1764,35,78,1,31.200000000000003,2,0,0,0,0,0,0
1765,29,121,2,15.600000000000001,1,0,0,0,0,0,0
1766,58,59,1,19.200000000000003,1,0,0,0,0,1,0
1767,40,64,4,32.04,1,0,0,1,0,1,0
1768,51,15,2,0.0,1,114,0,0,0,1,0
1769,61,10,1,1.2000000000000002,1,0,0,0,0,0,0
1770,46,61,2,4.800000000000001,3,0,0,0,0,0,0
1771,55,50,4,18.0,1,0,0,0,0,1,0
1772,35,79,4,25.200000000000003,3,0,0,1,0,1,0
1773,60,35,1,2.4000000000000004,1,0,0,0,0,1,0
1774,28,11,4,6.0,3,0,0,0,0,0,0
1775,43,128,1,56.400000000000006,1,0,0,0,0,1,0
1776,61,55,3,10.8,3,0,0,0,0,1,1
1777,48,79,3,8.399999999999999,2,0,0,0,0,1,0
1778,65,18,2,4.800000000000001,1,0,0,1,1,1,1
1779,45,91,2,20.4,2,0,0,1,0,1,0
1780,36,9,4,2.4000000000000004,3,0,0,0,0,0,1
1781,45,62,2,26.400000000000002,3,0,0,0,0,1,0
1782,60,59,1,19.200000000000003,1,231,0,0,0,1,0
1783,47,25,1,1.2000000000000002,1,148,0,0,0,1,0
1784,32,54,4,15.600000000000001,1,0,0,1,0,1,0
1785,48,112,1,61.199999999999996,2,86,1,1,1,1,0
1786,33,125,1,0.0,1,0,0,0,0,1,1
1787,49,194,4,99.60000000000001,2,0,1,0,0,0,1
1788,56,161,1,69.6,3,0,1,1,0,0,0
1789,59,35,1,2.4000000000000004,1,171,0,0,0,0,0
1790,56,113,2,32.400000000000006,1,352,0,0,0,0,1
1791,30,25,2,3.5999999999999996,2,0,0,0,0,0,0
1792,59,45,3,24.0,3,0,0,0,0,1,0
1793,38,119,2,93.6,1,221,0,0,0,0,0
1794,47,30,4,4.800000000000001,2,115,0,0,0,1,1
1795,54,79,4,45.599999999999994,2,0,0,1,0,1,0
1796,34,178,1,9.600000000000001,3,0,1,0,0,0,0
1797,41,23,2,3.5999999999999996,2,118,0,0,0,0,0
1798,47,171,2,16.799999999999997,1,284,0,0,0,1,1
1799,44,74,4,22.799999999999997,3,0,0,0,0,0,0
1800,43,103,3,12.0,1,180,0,0,0,1,1
1801,31,99,1,48.0,1,0,0,0,0,1,0
1802,28,43,4,15.600000000000001,3,0,0,0,0,1,1
1803,55,23,4,4.800000000000001,3,88,0,0,0,0,0
1804,42,91,1,1.2000000000000002,2,199,0,0,0,1,1
1805,53,93,1,32.400000000000006,2,256,0,0,0,1,0
1806,30,154,1,72.0,1,0,0,0,0,0,0
1807,65,21,3,1.2000000000000002,3,0,0,0,0,0,1
1808,43,65,2,26.400000000000002,3,0,0,0,0,1,0
1809,56,15,1,1.2000000000000002,2,0,0,0,0,1,0
1810,25,52,3,31.200000000000003,3,159,0,0,0,0,0
1811,35,30,3,15.600000000000001,1,0,0,1,1,1,1
1812,50,42,1,19.200000000000003,2,0,0,0,0,1,0
1813,36,20,4,3.5999999999999996,1,97,0,0,0,1,0
1814,34,60,4,26.400000000000002,2,0,0,0,0,0,1
1815,32,54,4,21.6,3,167,0,0,0,0,0
1816,51,60,4,31.200000000000003,1,97,0,0,0,1,0
1817,52,41,3,12.0,2,0,0,0,0,1,0
1818,65,30,3,8.399999999999999,2,0,0,0,0,1,1
1819,51,21,2,12.0,2,0,0,0,0,1,0
1820,37,105,1,9.600000000000001,2,0,0,0,0,0,1
1821,35,65,3,33.599999999999994,1,240,0,0,0,1,0
1822,67,20,2,4.800000000000001,1,80,0,0,0,0,0
1823,30,179,3,58.800000000000004,1,142,1,0,0,1,0
1824,62,161,1,34.8,1,0,0,1,1,1,1
1825,42,82,1,44.400000000000006,3,0,0,0,0,1,0
1826,48,43,1,14.399999999999999,2,112,0,0,0,1,0
1827,61,61,2,33.599999999999994,1,0,0,0,0,0,0
1828,36,90,4,21.6,3,0,0,1,0,0,0
1829,48,90,1,31.200000000000003,2,334,0,0,0,1,0
1830,65,21,2,4.800000000000001,1,0,0,0,0,0,0
1831,25,118,1,64.80000000000001,1,0,0,0,0,1,1
1832,55,44,2,24.0,2,0,0,0,0,1,0
1833,63,110,1,49.199999999999996,3,0,1,0,0,0,0
1834,31,99,4,21.6,2,268,0,0,0,0,0
1835,43,98,3,13.200000000000001,1,0,0,0,0,0,0
1836,28,69,3,8.399999999999999,2,80,0,0,0,1,0
1837,37,82,3,10.8,2,218,0,0,0,1,1
1838,62,123,1,34.8,1,0,0,0,0,0,0
1839,51,78,1,32.04,2,0,0,0,0,1,0
1840,56,59,3,9.600000000000001,1,159,0,1,0,1,0
1841,56,78,3,20.4,2,0,0,0,0,0,0
1842,44,49,4,22.799999999999997,3,89,0,0,0,1,0
1843,46,82,3,32.04,2,0,0,0,0,0,0
1844,56,125,3,7.199999999999999,1,342,1,0,1,1,1
1845,56,185,1,34.8,1,0,0,0,0,0,0
1846,57,163,1,88.80000000000001,1,0,0,0,0,1,0
1847,31,19,4,13.200000000000001,3,104,0,0,1,1,1
1848,65,115,4,20.4,2,0,0,0,0,0,0
1849,31,81,2,24.0,2,0,0,0,1,1,1
1850,36,93,1,33.599999999999994,3,0,0,0,0,1,0
1851,52,184,1,97.19999999999999,1,0,0,0,0,0,0
1852,42,50,4,26.400000000000002,2,0,0,0,0,0,0
1853,55,55,3,20.4,1,0,0,0,0,0,1
1854,49,13,1,4.800000000000001,3,101,0,1,0,0,0
1855,51,29,4,1.2000000000000002,1,0,0,0,0,1,1
1856,26,72,4,31.200000000000003,1,0,0,0,0,1,0
1857,32,83,1,31.200000000000003,2,0,0,1,0,0,1
1858,54,98,1,1.2000000000000002,3,0,0,0,0,0,0
1859,50,43,4,1.2000000000000002,1,0,0,0,0,1,0
1860,59,34,1,2.4000000000000004,1,0,0,0,0,1,0
1861,61,10,4,4.800000000000001,2,0,0,0,0,1,0
1862,43,201,2,80.03999999999999,1,0,0,1,0,1,0
1863,39,85,3,14.399999999999999,3,107,0,0,0,1,1
1864,56,50,3,16.799999999999997,3,0,0,0,0,0,0
1865,38,91,2,0.0,1,0,0,0,0,1,0
1866,25,112,2,24.0,1,241,0,0,0,1,0
1867,42,98,2,4.800000000000001,1,275,0,0,0,1,0
1868,42,115,1,3.5999999999999996,1,0,0,0,0,0,0
1869,50,22,4,6.0,2,112,0,0,0,1,0
1870,56,101,3,20.4,2,0,0,0,0,0,1
1871,43,83,2,45.599999999999994,3,112,0,0,0,0,0
1872,60,52,3,6.0,2,0,0,0,0,0,0
1873,42,191,3,57.599999999999994,2,0,1,1,1,1,0
1874,57,134,4,10.8,1,198,1,0,0,1,0
1875,48,54,1,19.200000000000003,2,186,0,0,0,1,0
1876,37,69,3,25.200000000000003,1,0,0,1,0,0,0
1877,57,64,3,19.200000000000003,3,0,0,0,0,1,0
1878,62,53,4,20.04,3,142,0,0,0,0,0
1879,39,118,2,72.0,3,246,1,0,1,1,1
1880,38,19,2,16.799999999999997,2,120,0,0,0,0,1
1881,54,31,2,4.800000000000001,3,0,0,0,0,0,0
1882,45,63,1,9.600000000000001,3,245,0,0,0,1,1
1883,39,25,1,16.799999999999997,3,0,0,0,0,0,0
1884,45,22,1,2.4000000000000004,1,0,0,0,0,1,0
1885,62,78,1,21.6,3,0,0,0,0,0,0
1886,43,81,1,3.5999999999999996,1,218,0,0,0,1,0
1887,30,41,1,28.799999999999997,2,0,0,0,0,1,0
1888,35,62,3,27.599999999999998,1,0,0,0,0,0,0
1889,58,35,1,14.399999999999999,3,0,0,0,0,1,0
1890,44,30,1,7.199999999999999,3,0,0,0,0,1,0
1891,56,51,3,12.0,2,0,0,0,0,1,0
1892,28,140,2,24.0,1,0,0,0,0,1,0
1893,64,73,3,28.799999999999997,1,185,0,0,0,0,0
1894,63,40,4,14.399999999999999,2,0,0,0,0,1,0
1895,44,69,1,9.600000000000001,3,0,0,0,0,1,1
1896,34,191,1,57.599999999999994,3,0,1,0,1,1,1
1897,50,82,3,36.0,2,0,0,0,0,1,0
1898,30,38,1,22.799999999999997,3,0,0,0,0,1,0
1899,55,23,2,2.4000000000000004,1,0,0,0,0,1,0
1900,57,55,1,21.6,3,0,0,0,0,1,0
1901,43,58,2,38.400000000000006,1,0,0,0,0,1,0
1902,61,29,2,6.0,2,0,0,0,0,1,0
1903,49,39,4,31.200000000000003,1,0,0,0,0,0,0
1904,52,39,3,22.799999999999997,2,83,0,0,1,1,1
1905,57,30,3,18.0,1,151,0,1,0,1,0
1906,53,58,4,24.0,3,0,0,0,0,1,1
1907,52,62,1,21.6,3,231,0,0,0,1,0
1908,39,62,4,28.799999999999997,1,86,0,0,0,0,0
1909,58,19,1,14.399999999999999,3,0,0,0,0,0,0
1910,36,38,1,18.0,2,0,0,0,0,0,0
1911,45,84,4,24.0,3,0,0,0,0,1,1
1912,30,78,1,31.200000000000003,2,0,0,0,0,1,0
1913,49,22,4,2.4000000000000004,1,83,0,0,0,1,0
1914,44,81,4,24.0,3,277,0,0,0,1,0
1915,43,32,3,6.0,2,0,0,0,0,1,0
1916,42,89,4,9.600000000000001,1,184,0,0,0,0,0
1917,29,121,2,39.599999999999994,1,0,0,0,0,1,0
1918,28,42,1,18.0,1,0,0,0,0,1,1
1919,50,130,1,12.0,1,0,0,0,0,0,0
1920,44,30,4,0.0,2,0,0,0,0,1,0
1921,52,114,1,58.800000000000004,1,0,0,0,0,0,0
1922,28,155,1,75.96000000000001,1,0,0,0,0,0,0
1923,62,50,2,13.200000000000001,1,0,0,0,0,0,1
1924,34,34,1,18.0,2,111,0,0,0,0,1
1925,45,94,3,6.0,3,0,0,0,0,1,0
1926,52,114,2,28.799999999999997,2,0,0,0,0,0,0
1927,43,89,3,6.0,3,108,0,0,0,0,1
1928,54,49,1,16.799999999999997,3,0,0,0,0,1,0
1929,64,115,1,24.0,1,0,0,0,0,1,1
1930,42,72,4,13.200000000000001,2,203,0,0,0,0,1
1931,28,114,4,25.200000000000003,3,0,0,0,0,1,0
1932,47,11,2,0.0,1,78,0,0,0,0,0
1933,39,63,4,2.4000000000000004,3,242,0,0,0,0,0
1934,29,113,2,2.4000000000000004,1,0,0,0,0,1,1
1935,39,80,2,21.6,1,0,0,0,0,1,0
1936,41,54,3,6.0,3,0,0,0,0,1,1
1937,37,32,2,16.799999999999997,3,0,0,1,0,1,0
1938,41,11,1,12.0,1,0,0,0,0,0,0
1939,45,141,1,28.799999999999997,1,0,0,0,0,1,0
1940,52,84,3,36.0,2,0,0,0,0,1,0
1941,58,18,3,1.2000000000000002,2,110,0,0,0,1,0
1942,31,20,2,3.5999999999999996,1,0,0,0,0,0,0
1943,26,55,4,20.4,2,175,0,0,0,1,0
1944,31,31,4,4.800000000000001,2,79,0,0,0,0,0
1945,42,114,2,4.800000000000001,1,0,0,0,0,0,0
1946,56,52,3,24.0,2,0,0,1,1,1,1
1947,52,18,1,3.5999999999999996,1,120,0,0,0,1,0
1948,59,55,1,21.6,3,0,0,1,0,0,0
1949,32,29,1,2.4000000000000004,3,76,0,0,0,1,1
1950,46,30,3,6.0,1,0,0,0,0,0,0
1951,52,38,2,9.600000000000001,1,0,0,0,0,0,1
1952,30,122,2,37.2,1,0,0,0,0,0,0
1953,32,183,1,72.0,1,0,0,0,0,0,0
1954,35,41,1,28.799999999999997,2,0,0,0,0,0,0
1955,49,38,1,16.799999999999997,3,0,0,0,0,0,0
1956,54,61,1,21.6,3,0,0,0,0,1,0
1957,56,103,3,48.0,3,0,1,0,0,0,0
1958,48,80,2,28.799999999999997,2,0,0,0,0,1,0
1959,28,22,1,1.2000000000000002,2,0,0,0,0,1,0
1960,44,128,2,39.0,2,0,1,0,0,0,1
1961,30,142,3,50.400000000000006,1,359,1,0,0,0,0
1962,44,124,1,56.400000000000006,1,0,0,0,0,1,1
1963,30,44,1,22.799999999999997,3,143,0,0,0,0,0
1964,47,170,2,78.0,2,0,1,0,1,1,1
1965,64,75,4,1.2000000000000002,2,0,0,0,1,1,1
1966,48,78,3,24.0,2,0,0,0,0,1,1
1967,63,31,1,13.200000000000001,3,125,0,0,0,1,0
1968,25,99,1,22.799999999999997,1,323,0,0,0,0,0
1969,61,41,2,18.0,1,0,0,0,0,0,0
1970,46,39,4,0.0,2,0,0,0,0,1,0
1971,57,51,1,16.799999999999997,1,0,0,0,0,1,1
1972,40,52,3,9.600000000000001,3,113,0,0,0,1,0
1973,49,169,3,68.03999999999999,3,167,1,0,1,0,1
1974,30,141,1,9.600000000000001,1,0,0,0,0,1,0
1975,41,93,4,9.600000000000001,1,218,0,0,0,0,0
1976,42,14,3,12.0,2,0,0,1,0,0,0
1977,63,160,2,25.200000000000003,1,0,0,0,0,1,1
1978,43,44,1,2.4000000000000004,1,0,0,1,1,1,0
1979,59,33,3,2.4000000000000004,1,0,0,1,0,0,0
1980,46,103,4,57.599999999999994,3,0,1,0,0,1,0
1981,33,71,4,21.6,3,236,0,0,0,0,0
1982,55,55,1,2.4000000000000004,1,151,0,0,0,1,0
1983,36,113,4,2.4000000000000004,1,0,1,0,0,0,0
1984,47,79,3,24.0,2,185,0,1,0,0,0
1985,59,80,2,8.399999999999999,2,0,0,0,0,1,0
1986,42,9,2,0.0,3,0,0,0,0,0,0
1987,30,61,4,24.0,2,0,0,0,0,1,0
1988,63,111,2,46.8,1,207,0,1,1,1,1
1989,60,80,3,6.0,1,0,0,0,0,1,0
1990,62,32,3,2.4000000000000004,1,0,0,1,0,0,1
1991,49,83,1,3.5999999999999996,1,0,0,0,0,1,1
1992,59,91,4,22.799999999999997,2,329,0,0,0,0,0
1993,36,29,4,12.0,1,0,0,0,0,1,1
1994,46,19,3,8.040000000000001,2,0,0,0,0,1,0
1995,35,52,2,12.0,2,0,0,0,0,0,1
1996,50,150,1,87.6,1,0,0,0,0,1,1
1997,51,32,2,4.800000000000001,3,0,0,0,0,1,0
1998,41,91,3,6.0,3,0,0,0,0,0,0
1999,41,121,1,3.5999999999999996,1,0,0,0,0,1,0
2000,57,25,2,2.4000000000000004,3,0,0,0,0,1,1
2001,51,102,1,3.5999999999999996,1,0,0,0,0,1,0
2002,52,44,4,10.8,2,107,0,0,0,1,0
2003,43,161,3,96.0,2,0,1,0,1,1,1
2004,63,134,3,48.0,2,0,1,0,0,0,1
2005,28,43,1,21.6,2,0,0,0,0,1,1
2006,43,94,4,13.200000000000001,2,0,0,0,0,1,0
2007,41,29,2,9.600000000000001,3,98,0,0,0,0,0
2008,34,38,4,2.4000000000000004,1,0,0,0,0,0,0
2009,28,120,1,9.600000000000001,1,170,0,0,0,0,0
2010,58,85,2,24.0,1,161,0,1,1,1,1
2011,39,89,2,22.799999999999997,1,0,0,0,0,0,0
2012,49,25,1,16.799999999999997,3,0,0,0,0,1,0
2013,33,20,3,15.600000000000001,1,83,0,0,0,0,1
2014,37,125,2,46.8,1,0,0,0,0,1,1
2015,33,18,1,7.199999999999999,3,0,0,0,0,0,0
2016,28,173,2,80.4,1,222,0,0,0,1,0
2017,54,34,4,1.2000000000000002,3,0,0,0,0,1,1
2018,63,159,4,58.800000000000004,2,111,1,0,0,0,0
2019,57,55,3,30.0,1,219,0,0,1,1,1
2020,56,32,2,4.800000000000001,3,0,0,0,0,1,0
2021,54,65,4,21.6,3,0,0,0,0,0,1
2022,29,83,3,18.0,1,0,0,0,0,1,1
2023,41,30,2,16.799999999999997,2,0,0,0,0,0,1
2024,58,180,1,34.8,1,0,0,0,0,0,1
2025,61,13,2,3.5999999999999996,3,0,0,0,0,1,0
2026,30,35,4,9.600000000000001,1,0,0,0,0,1,1
2027,62,95,3,6.0,1,0,0,0,0,0,0
2028,52,83,1,0.0,1,0,0,0,0,1,0
2029,29,39,4,2.4000000000000004,1,137,0,0,0,1,1
2030,46,54,1,8.399999999999999,3,154,0,0,0,1,1
2031,52,81,1,15.600000000000001,3,293,0,0,0,0,1
2032,40,53,4,24.0,3,0,0,0,0,0,0
2033,34,160,4,96.0,3,0,1,0,0,0,1
2034,35,21,2,12.0,2,0,0,0,0,0,0
2035,26,40,1,12.0,3,0,0,0,0,1,0
2036,65,69,4,1.2000000000000002,2,0,0,0,0,1,0
2037,52,45,1,15.600000000000001,2,0,0,0,0,0,0
2038,32,55,4,24.0,2,0,0,0,0,1,0
2039,31,38,1,2.4000000000000004,3,0,0,0,0,1,0
2040,36,44,4,12.0,2,101,0,1,0,1,0
2041,50,45,3,7.199999999999999,2,117,0,0,0,1,0
2042,36,84,1,9.600000000000001,2,0,0,0,0,1,1
2043,51,188,2,82.80000000000001,2,343,1,0,0,1,0
2044,39,29,3,24.0,3,151,0,1,0,0,0
2045,53,95,1,32.400000000000006,2,0,0,0,0,1,0
2046,50,79,1,34.8,1,307,0,0,0,0,1
2047,31,41,1,24.0,2,0,0,1,0,1,0
2048,53,19,4,4.800000000000001,3,84,0,0,0,1,0
2049,48,75,4,43.2,3,0,0,0,0,1,1
2050,57,64,3,30.0,1,208,0,0,0,0,1
2051,47,174,4,38.400000000000006,3,0,1,0,0,0,0
2052,55,54,2,27.599999999999998,3,93,0,0,0,0,0
2053,37,14,3,1.2000000000000002,2,113,0,0,0,1,0
2054,59,94,1,45.599999999999994,1,272,0,0,0,0,0
2055,53,10,2,4.800000000000001,1,0,0,0,0,0,0
2056,31,145,1,9.600000000000001,1,84,0,0,0,1,0
2057,35,203,1,120.0,3,0,1,0,0,0,0
2058,25,81,2,19.200000000000003,3,0,0,0,0,1,1
2059,37,153,2,78.0,1,0,0,0,0,1,1
2060,40,58,4,2.4000000000000004,3,0,0,0,0,1,0
2061,31,49,4,21.6,3,0,0,0,0,1,1
2062,62,132,1,34.8,1,0,0,0,0,0,0
2063,41,85,4,2.4000000000000004,3,229,0,0,0,0,0
2064,56,85,3,32.04,1,0,0,1,0,1,0
2065,47,178,1,78.0,3,0,1,0,0,0,0
2066,28,104,3,30.0,1,0,0,0,0,0,0
2067,60,40,1,19.200000000000003,1,0,0,0,0,1,0
2068,27,103,1,22.799999999999997,1,120,0,0,0,1,0
2069,57,25,2,12.0,1,0,0,0,0,1,0
2070,62,69,2,20.4,3,0,0,0,0,1,0
2071,57,30,3,16.799999999999997,1,0,0,0,0,0,0
2072,44,70,3,32.04,2,0,0,0,0,0,0
2073,31,15,3,10.8,3,0,0,0,0,1,0
2074,31,125,2,15.600000000000001,1,0,0,0,0,1,1
2075,39,50,3,6.0,3,0,0,0,0,0,0
2076,41,44,1,3.5999999999999996,3,0,0,0,0,1,0
2077,41,38,4,26.400000000000002,2,180,0,0,0,0,1
2078,55,64,3,9.600000000000001,1,119,0,0,0,0,1
2079,28,9,1,1.2000000000000002,2,0,0,0,0,1,0
2080,35,44,3,10.8,1,89,0,0,0,0,0
2081,44,93,4,9.600000000000001,1,101,0,0,0,1,0
2082,44,83,4,4.800000000000001,1,141,0,0,0,0,0
2083,40,179,2,0.0,1,0,0,0,0,0,0
2084,65,40,1,13.200000000000001,3,0,0,0,0,0,0
2085,35,58,4,8.399999999999999,3,232,0,0,0,0,0
2086,55,74,3,32.04,1,0,0,0,0,0,1
2087,55,15,1,2.4000000000000004,1,0,0,0,0,0,0
2088,59,11,2,12.0,1,0,0,0,0,0,1
2089,39,41,1,24.0,2,176,0,0,0,1,0
2090,50,68,1,18.0,2,120,0,0,0,1,1
2091,45,28,1,9.0,3,0,0,1,0,0,0
2092,50,115,1,14.399999999999999,3,0,1,0,0,0,1
2093,65,83,4,1.2000000000000002,2,247,0,0,0,1,0
2094,36,40,2,13.200000000000001,2,166,0,1,0,0,0
2095,57,113,1,1.2000000000000002,3,0,0,0,0,1,0
2096,53,89,1,9.600000000000001,3,0,0,1,0,1,0
2097,28,38,4,19.200000000000003,1,0,0,0,0,0,0
2098,55,62,4,18.0,1,0,0,0,0,1,0
2099,56,65,3,20.4,1,109,0,0,0,0,0
2100,33,168,3,68.03999999999999,2,0,1,1,1,1,0
2101,57,40,3,20.4,1,0,0,0,0,1,1
2102,27,30,1,12.0,3,80,0,0,0,0,0
2103,27,20,4,12.0,1,0,0,0,0,0,0
2104,54,58,2,38.400000000000006,3,0,0,0,0,0,0
2105,48,150,1,87.6,1,193,0,0,0,0,0
2106,62,54,1,9.600000000000001,1,0,0,1,0,0,1
2107,41,19,2,3.5999999999999996,2,105,0,0,0,0,0
2108,62,30,3,1.2000000000000002,3,128,0,0,0,1,0
2109,40,123,1,62.400000000000006,1,0,0,0,0,1,0
2110,32,45,1,28.799999999999997,2,0,0,0,0,0,0
2111,62,154,1,34.8,1,0,0,0,0,1,0
2112,35,93,2,32.400000000000006,1,0,0,0,0,1,1
2113,25,71,4,2.4000000000000004,1,78,0,1,0,0,0
2114,50,83,4,37.2,1,0,1,0,0,0,1
2115,61,99,1,57.599999999999994,3,255,1,0,0,0,1
2116,43,55,3,26.400000000000002,2,0,0,0,0,0,0
2117,52,38,4,10.8,2,95,0,0,0,1,1
2118,39,74,3,10.8,2,155,0,0,0,1,0
2119,33,69,4,21.6,3,0,0,0,0,1,0
2120,27,104,2,30.0,1,184,0,1,0,1,0
2121,27,38,4,12.0,3,154,0,0,0,1,0
2122,32,25,3,10.8,3,0,0,0,0,1,1
2123,65,162,1,15.600000000000001,1,0,0,0,0,1,0
2124,55,64,4,31.200000000000003,3,0,0,0,0,1,0
2125,52,30,2,8.399999999999999,2,0,0,0,0,1,1
2126,39,52,3,6.0,3,0,0,1,0,0,1
2127,35,42,1,18.0,3,0,0,0,0,1,0
2128,39,79,2,21.6,2,219,0,0,0,0,0
2129,34,34,1,20.4,1,164,0,0,0,0,0
2130,30,123,2,37.2,1,0,0,0,0,1,0
2131,37,160,2,39.599999999999994,1,0,0,0,0,0,0
2132,41,51,3,27.96,2,0,0,0,0,1,0
2133,31,108,1,48.0,1,0,0,0,0,1,0
2134,37,158,2,27.599999999999998,2,0,1,0,1,1,1
2135,49,68,1,18.0,2,0,0,0,0,0,0
2136,58,42,2,19.200000000000003,3,0,0,0,0,1,0
2137,45,32,1,9.0,3,105,0,0,0,1,0
2138,40,22,2,16.799999999999997,3,0,0,0,0,0,0
2139,34,29,2,24.0,3,0,0,0,0,1,1
2140,62,183,2,40.8,3,0,1,0,0,0,0
2141,54,69,1,19.200000000000003,3,0,0,0,0,1,1
2142,26,92,2,2.4000000000000004,1,0,0,0,0,1,0
2143,54,40,2,12.0,3,0,0,0,0,0,0
2144,29,9,4,6.0,3,86,0,0,0,1,1
2145,48,128,1,7.199999999999999,1,0,0,0,0,1,1
2146,27,110,2,2.4000000000000004,1,294,0,1,0,0,1
2147,42,171,2,96.0,1,0,0,0,0,1,0
2148,25,13,4,12.0,1,95,0,0,0,0,1
2149,45,25,2,1.2000000000000002,3,102,0,0,0,1,0
2150,34,123,1,19.200000000000003,2,0,1,0,0,1,0
2151,51,33,4,2.4000000000000004,1,83,0,0,0,1,0
2152,51,189,4,57.0,2,0,1,0,0,1,0
2153,60,34,1,3.5999999999999996,3,0,0,0,0,1,0
2154,59,58,1,0.0,2,0,0,0,0,1,0
2155,49,51,1,15.600000000000001,2,98,0,0,0,0,1
2156,50,29,2,15.600000000000001,1,0,0,0,0,0,0
2157,41,111,2,4.800000000000001,1,0,0,0,0,0,0
2158,49,43,4,22.799999999999997,3,0,0,0,0,1,0
2159,50,130,1,7.199999999999999,1,311,0,0,0,0,0
2160,63,20,2,4.800000000000001,1,76,0,0,0,0,0
2161,63,101,2,33.599999999999994,1,0,0,0,0,0,0
2162,33,48,4,26.400000000000002,2,207,0,0,0,0,0
2163,38,180,1,33.599999999999994,3,158,1,0,0,1,0
2164,64,92,2,0.0,3,185,0,1,0,1,0
2165,36,33,3,10.8,1,0,0,0,0,0,0
2166,58,51,2,22.799999999999997,2,0,0,0,0,0,0
2167,39,31,2,16.799999999999997,2,94,0,0,0,1,1
2168,46,83,1,32.400000000000006,1,0,0,0,0,1,0
2169,61,45,1,9.600000000000001,1,0,0,0,0,0,0
2170,53,89,1,9.600000000000001,3,146,0,0,0,1,1
2171,28,193,3,48.0,2,0,1,0,0,1,0
2172,64,89,1,45.599999999999994,1,0,0,0,0,0,0
